btc_sma10_1,btc_wma_10_1,btc_mom_1,btc_stcK_1,btc_stcD_1,btc_rsi_1,btc_macd_1,btc_lw_1,btc_ao_1,btc_cci_1,btc_open_0,class_y0
237.181,238.1727272727,7.03,99.9435984208,93.1578049782,58.3658993654,-0.0534844428,0.0564015792,0.4736842105,98.746201116,240.85,1
238.457,239.8798181818,14.16,91.9762258544,93.5604307217,65.1310087105,0.3040711534,8.0237741456,0.8477508651,175.8464232766,246.79,0
239.536,240.7421818182,4.06,74.1450777202,88.6883006651,59.0534283389,0.641370313,25.8549222798,0.2018691589,145.5998645608,243.47,0
239.912,241.3538181818,5.96,68.9371697005,78.352824425,58.5298324541,0.9420432137,31.0628302995,0.5777777778,109.949568242,243.29,1
240.666,242.1843636364,8.28,78.2149148561,73.765720759,60.5154639979,1.2270585849,21.7850851439,0.7347670251,102.7310869061,244.49,1
241.617,243.1014545455,8.56,85.4374633001,77.5298492856,62.0392715413,1.50414636,14.5625366999,0.5685131195,103.7156702515,245.71,1
242.707,244.2710909091,10.28,97.3230220107,86.9918000556,64.8208057042,1.795644952,2.6769779893,0.7027707809,113.378814197,248.05,0
243.511,244.8352727273,6.86,80.5495300072,87.770005106,60.2682498301,2.0410645972,19.4504699928,0.1213872832,93.0717218301,245.81,1
244.589,245.966,11.13,92.8483353884,90.2402958021,64.9125038891,2.3026268593,7.1516646116,0.6294919455,94.6440468284,249.97,1
245.976,247.3989090909,11.63,83.4687052078,85.6221902012,67.750131496,2.5990624223,16.5312947922,0.7878017789,126.1285073954,252.47,1
247.341,248.9469090909,7.92,90.6511627907,88.989401129,69.6958946718,2.9281203839,9.3488372093,0.65,122.7025169804,254.49,1
248.993,251.8103636364,19.89,87.3462783172,87.1553821052,76.2623562176,3.3909098694,12.6537216828,0.9398948159,164.906473061,263.09,1
251.68,255.6425454545,27.17,92.0596205962,90.019020568,80.0422761632,4.0168927475,7.9403794038,0.812295082,181.887051711,270.04,0
253.495,257.3461818182,16.57,67.6151761518,82.340358355,65.5221899101,4.5592828827,32.3848238482,0.0984780662,130.7484485861,260.99,1
255.413,259.1943636364,17.95,72.1027479092,77.2591815524,67.3668944832,5.0520952167,27.8972520908,0.8012924071,107.589338645,264.28,1
257.906,261.9629090909,22.59,92.3723335488,77.3634192033,71.7240577696,5.5878461849,7.6276664512,0.9036964981,124.9775163089,270.3,0
259.89,263.7781818182,22.08,83.4841628959,82.6530814513,67.878665236,6.0658148305,16.5158371041,0.2359033372,104.8981677306,267.9,1
262.83,266.5636363636,25.48,87.2492080253,87.70190149,72.1576845549,6.5854718352,12.7507919747,0.9604743083,121.4088998127,275.21,1
265.717,269.4309090909,26.13,95.7452502007,88.8262070407,73.8922601836,7.1430928647,4.2547497993,0.7399702823,119.6787143197,278.6,1
268.754,272.5441818182,28.35,97.1830985915,93.3925189392,75.9134767491,7.7466437637,2.8169014085,0.9342560554,121.4021772611,283.03,1
271.701,275.3089090909,20.87,77.3599097405,90.0960861776,76.4325083312,8.3475562574,22.6400902595,0.9536231884,128.2261892984,283.96,1
274.082,278.0723636364,16.83,82.8883038736,85.8104374019,77.7857204896,8.9431944376,17.1116961264,0.3914728682,100.5891461262,286.9,1
276.629,281.9738181818,34.49,91.4131690412,83.8871275518,81.2017462169,9.6217652472,8.5868309588,0.9458483755,122.5325882626,295.8,1
281.091,287.254,42.01,95.1701615675,89.8238781608,84.258234443,10.4564331036,4.8298384325,0.9190340909,134.7083125754,305.67,1
286.207,293.3865454545,44.18,92.7476862388,93.1103389492,86.4079735705,11.4673354763,7.2523137612,0.7782122905,142.4117514737,314.95,1
292.008,301.1034545455,60.76,92.7253132157,93.5477203407,88.8798592183,12.7302182523,7.2746867843,0.9357664234,156.8134931167,328.28,0
296.237,304.4074545455,34.97,67.2812291249,84.2514095265,70.4522689052,13.7611422563,32.7187708751,0.1900252525,110.2042933803,310.9,1
301.294,309.7789090909,47.18,88.1229124917,82.7098182774,75.1404178517,14.8101607182,11.8770875084,0.7328614009,102.2610412364,325.78,1
309.56,320.6818181818,78.42,92.7033380348,82.7024932171,82.09758664,16.3478364804,7.2966619652,0.8820889433,153.1450126487,361.73,1
321.682,337.8636363636,120.1,89.3410729094,90.0557744786,86.8708884481,18.7567746441,10.6589270906,0.9857545138,210.4205314826,404.55,1
334.086,353.5578181818,121.1,59.9335066706,80.6593058716,87.2089916116,21.605632598,40.0664933294,0.7314960042,220.5689825307,407.99,0
343.946,362.9058181818,89.96,49.0242408331,66.0996068044,75.2856714964,24.1726639462,50.9757591669,0.4831793414,147.6864621921,387.77,0
351.839,368.4556363636,68.8,43.0109929395,50.6562468144,70.2174164331,26.1974122141,56.9890070605,0.257313983,94.3816092527,374.41,1
359.625,374.2176363636,68.71,46.8148148148,46.2833495291,71.891296427,27.86096511,53.1851851852,0.8436781609,91.9854959922,383.62,0
365.408,376.5858181818,44,41.9304152637,43.918741006,67.019924751,28.9738367318,58.0695847363,0.2857142857,72.1268847142,372.86,1
370.333,378.8570909091,67.72,42.5063701645,43.7505334143,68.1417169341,29.7009368791,57.4936298355,0.5386666667,60.9312486625,378.02,0
372.995,372.7601818182,11.02,20.4238921002,34.9535591761,52.9557868934,29.4247062099,79.5761078998,0.0612350804,17.6660873917,335.02,0
371.408,361.2901818182,-51.35,7.6490384615,23.5264335754,45.7690194077,28.0380085883,92.3509615385,0.0972368699,-29.6059024599,309.95,1
368.999,355.0650909091,-66.89,20.7548076923,16.2759127513,52.7671782089,26.3989978609,79.2451923077,0.9590209021,-12.9371851702,337,0
362.292,349.2452727273,-71.01,20.6682692308,16.3573717949,52.718801847,24.6247213665,79.3317307692,0.2841176471,-10.5377749688,336.98,0
354.792,343.9194545455,-52.5,18.75,20.0576923077,51.5897399621,22.7388905749,81.25,0.6234910277,-9.2159867685,332.95,0
348.17,337.4627272727,-55.19,12.1538461538,17.1907051282,47.7988954193,20.6112769592,87.8461538462,0.0975968612,-34.0236658249,319.29,1
343.806,334.31,-52.7,17.7067307692,16.203525641,51.0591865035,18.5809478097,82.2932692308,0.751884058,-32.3851859721,330.82,1
339.061,332.9052727273,-36.57,20.2307692308,16.6971153846,52.511067735,16.759438833,79.7692307692,0.9146455224,-16.55721241,336,0
335.361,332.2850909091,-42.25,26.9074229601,21.61497432,52.3740206955,15.1192422556,73.0925770399,0.2378449409,-24.8317697243,335.68,0
330.173,330.5867272727,-10.78,31.1872991137,26.1084971015,49.2725588626,13.4905697552,68.8127008863,0.071799308,-34.4201052672,326.51,0
328.697,329.108,12.13,28.3748229103,28.8231816614,48.0072435481,11.860251714,71.6251770897,0.0964467005,-50.845338418,322.04,1
330.356,328.7085454545,-10.67,33.6892298124,31.0837839455,49.570096979,10.3584910278,66.3107701876,0.6621880998,-43.7341886083,326.5,0
329.059,327.5892727273,-12.79,32.5466106261,31.536887783,48.7561751484,8.9557281248,67.4533893739,0.0154559505,-44.386181401,324.2,0
327.708,326.5749090909,-9.52,33.714547118,33.3167958522,48.4877739083,7.6566511682,66.285452882,0.3315789474,-42.2370642902,323.48,0
326.378,325.1189090909,0.42,41.384863124,35.8820069561,47.024181587,6.4129035658,58.615136876,0.0030769231,-47.0253846739,319.7,1
327.34,325.5774545455,-1.93,42.9530201342,39.3508101254,50.9081690322,5.4011989575,57.0469798658,0.7506738544,-33.1082260707,328.9,1
329.578,330.2810909091,17.13,72.378559464,52.2388142407,59.3823341185,4.9635110567,27.621440536,0.9910128735,40.2313418873,353.9,1
331.684,335.2923636364,21.49,78.9614740369,64.7643512117,60.567381148,4.9599380396,21.0385259631,0.6833726415,68.0052470728,357.42,0
333.814,339.8861818182,30.93,78.6432160804,76.6610831937,60.4755170221,5.2143110837,21.3567839196,0.2547065338,72.4976452282,356.78,1
338.36,346.7345454545,49.44,97.3555027712,84.9867309628,64.8643750348,5.8369582606,2.6444972288,0.8663101604,114.220889573,371.2,1
343.827,353.7072727273,50.21,91.3835616438,89.1274268318,66.3143196533,6.7279303222,8.6164383562,0.7249842668,130.7216469727,376.7,0
347.483,357.2041818182,38.86,72.6849315068,87.141331974,59.4219824883,7.5072649037,27.3150684932,0.0936988543,87.2767151852,362.7,0
350.952,359.2781818182,35.41,66.9726027397,77.0136986301,57.4572994624,8.0921327789,33.0273972603,-0.0154929577,54.0156749888,359.11,1
354.746,361.1814545455,41.72,70.4383561644,70.0319634703,58.3569159191,8.5463740146,29.5616438356,0.812849162,66.8811970343,361.48,1
359.138,362.7949090909,34.72,71.0746268657,69.4951952566,59.1655387694,8.9105497271,28.9253731343,0.3436754177,56.0320818609,363.62,1
365.048,368.0425454545,34.79,97.4421437272,79.6517089191,66.8481175358,9.5678431376,2.5578562728,0.9769431015,100.6537679062,388,1
368.551,372.2592727273,31.1,86.1538461538,84.8902055822,66.9141086187,10.3564226458,13.8461538462,0.703264095,116.8485875622,388.54,1
372.394,377.1718181818,38.62,94.8277916816,92.8079271875,68.9471927255,11.2792925826,5.1722083184,0.6174603175,106.8828243995,395.57,1
378.488,385.4438181818,46.41,99.0473413046,93.3429930467,74.1550901964,12.568349566,0.9526586954,0.7629338572,129.6457579495,416.67,0
383.038,392.4423636364,40.27,91.7340800664,95.2030710175,73.6130292329,13.9761866695,8.2659199336,0.2829659319,124.8146566812,416.69,0
386.924,398.3572727273,52.51,87.8355595902,92.872326987,72.7259569422,15.3303214207,12.1644404098,0.2582720588,112.052136974,415.57,1
395.922,410.3783636364,94.15,98.6394557823,92.7363651463,79.7199190114,17.1426816589,1.3605442177,0.9888182973,146.286828758,453.12,0
403.652,417.6998181818,74.77,73.4726418261,86.6492190662,70.913423849,18.8393382887,26.5273581739,0.2277777778,117.2752677282,436.08,0
410.817,423.0485454545,69.45,70.854313528,80.9888037122,69.3850089144,20.2818161536,29.145686472,0.323782235,96.1970334823,433.13,1
418.791,428.9654545455,55.36,79.489761665,74.6055723397,71.5620031729,21.6073071982,20.510238335,0.7639593909,94.1558326676,443.3,1
426.444,437.2816363636,76.29,97.2557905337,82.5332885756,75.432558221,23.0784963014,2.7442094663,0.980952381,106.7065328385,464.53,0
433.207,442.6318181818,60.3,89.3367894172,88.694113872,71.165528727,24.3731181578,10.6632105828,0.0167200285,85.179683402,455.61,1
439.267,446.8069090909,38.28,89.6049338577,92.0658379362,71.2262514583,25.4384399258,10.3950661423,0.2943508424,77.6750870415,455.37,1
443.724,451.0238181818,45.48,94.9045801527,91.2821011425,72.5323469574,26.3465688394,5.0954198473,0.796803653,76.6427308947,463.7,0
448.206,454.3103636364,46.23,93.0867611476,92.5320917193,72.1622067466,27.0379876247,6.9132388524,0.2480173035,67.2660230111,461.89,0
450.903,453.2801818182,-10.5,70.8952644314,86.2955352439,62.18879577,27.1884242903,29.1047355686,0.0070997515,41.9064362363,442.47,0
449.406,450.9469090909,1.88,62.5896564741,75.5238940177,60.1122901652,26.8586135474,37.4103435259,0.3047385621,23.7217617042,438.14,0
449.335,448.4149090909,2.41,52.3303834808,61.9384347955,58.8854004728,26.1425441064,47.6696165192,0.5237642586,17.0984497351,435.65,1
450.284,447.1830909091,-0.8,61.049382716,58.6564742237,61.2157234409,25.2752858586,38.950617284,0.9053201082,16.3818515989,443.01,1
451.448,448.0405454545,-9.53,80.2469135802,64.5422265924,64.9723877657,24.4995939516,19.7530864198,1.0272232305,27.7441772259,455.78,1
450.546,448.7790909091,-0.36,81.0339506173,74.1100823045,65.1215429795,23.7742543263,18.9660493827,0.3223620523,25.2038279044,455.5,0
446.698,442.7507272727,-38.78,17.073581411,59.4514818695,48.4981270432,22.4561293666,82.926418589,0.0386454183,-21.2821648499,417.11,1
443.257,438.2165454545,-40.7,24.4317225122,40.8464181802,50.0715901078,20.8540950684,75.5682774878,0.5382037534,-38.1254423714,421.78,0
439.157,434.2534545455,-40.34,23.9265869675,21.8106302969,49.9587484182,19.1057761564,76.0734130325,0.6303501946,-33.7618803519,420.81,1
436.159,432.9194545455,-10.72,41.3706011113,29.9096368637,53.8284365204,17.4791604696,58.6293988887,0.8031123139,-27.279507756,431.7,0
434.489,431.0432727273,-12.23,31.3015659202,32.1995846663,51.3595825866,15.8788499389,68.6984340798,0.2215189873,-31.1333854086,426.09,1
433.771,430.3889090909,-4.59,39.8046809227,37.4922826514,53.3072205653,14.4232965825,60.1953190773,0.5791366906,-29.2191197462,430.89,1
433.605,430.3978181818,-8.74,45.3026427962,38.8029632131,54.4469181582,13.1486495588,54.6973572038,0.5806818182,-21.77192596,434.87,0
432.704,430.3878181818,-21.45,48.0365296804,44.3812844664,54.3153522609,12.0199340988,51.9634703196,0.3895870736,-21.0644858284,433.2,0
430.308,430.0852727273,-24.47,45.4962707975,46.2784810914,53.0324131075,10.9744133999,54.5037292025,0.0538384845,-31.1261123387,431.54,1
428.174,430.7874545455,16.78,51.482118952,48.3383064766,54.4764390142,10.0607699021,48.517881048,0.6495956873,-20.636487251,433.31,0
429.678,431.5612727273,10.67,48.1545228533,48.3776375343,53.4918523067,9.2269879676,51.8454771467,0.2071307301,-20.3625349549,432.45,0
430.458,431.5398181818,8.1,42.665901702,47.4341811691,51.8279544684,8.4201505946,57.334098298,0.0391517129,-28.9349749394,429.99,1
434.012,436.3656363636,25.18,95.8389520324,62.2197921959,63.5136860225,8.0910952466,4.1610479676,0.9896355734,53.3555694968,456.87,0
436.1,439.7634545455,26.86,78.7012987013,72.4020508119,61.015802535,7.9917088094,21.2987012987,0.3904343582,88.3770105487,452.02,0
438.4,442.0798181818,17.95,70.3486238532,81.6296248623,58.7809692318,7.9616856307,29.6513761468,0.1775956284,69.5368471187,448.84,0
440.19,443.9689090909,14.97,66.2221296103,71.7573507216,58.7509510011,7.9577678506,33.7778703897,0.1155115512,50.4997151058,448.2,0
441.608,445.3889090909,14.45,63.4015069968,66.6574201534,58.2448379236,7.9396764538,36.5984930032,0.1782178218,43.4989740555,448,0
441.738,444.1601818182,3.81,33.014885581,54.2128407294,50.4535736402,7.6857529911,66.985114419,0,10.2559044499,434.78,0
441.898,442.506,-1.53,28.1048655854,41.5070860544,49.2609471351,7.2445490008,71.8951344146,0.2527075812,-25.1178224559,432.64,0
441.436,440.2609090909,-2.88,13.4098680997,24.843206422,47.567868594,6.6432789084,86.5901319003,0.1942857143,-28.5295550449,429.55,0
434.193,425.4543636364,-69.56,0,13.8382445617,25.9493978216,4.8484310499,100,0.0035816619,-257.4314597213,360.62,1
429.928,416.8574545455,-70.09,30.8938053097,14.7678911365,37.7396725568,2.8178434399,69.1061946903,0.8003493886,-250.4353420461,387.8,0
422.244,407.8087272727,-72.54,24.9203539823,18.604719764,36.1834212908,0.6318307357,75.0796460177,0.2793923382,-196.365700391,379.94,1
415.523,401.1261818182,-63.35,29.6371681416,28.4837758112,38.3454181862,-1.4534080413,70.3628318584,0.5608607935,-170.0632114481,385.47,0
408.315,394.0783636364,-72.03,21.9115044248,25.4896755162,36.1831966009,-3.502141451,78.0884955752,0.1262135922,-158.2537013629,376.9,1
405.068,395.5338181818,-31.68,56.9203539823,36.1563421829,49.9545852652,-4.7814572291,43.0796460177,0.9161546085,-66.8472987837,418.9,0
401.227,396.356,-25.26,50.9646017699,43.2654867257,48.0547225167,-5.6079284059,49.0353982301,0.2959183673,-34.3265064406,409.42,0
395.997,392.9601818182,-50.09,29.9509803922,45.9453120481,41.2642884487,-6.5258661791,70.0490196078,0.0134755755,-100.7777754797,382.85,1
391.373,391.2152727273,-43.15,34.7019065873,38.5391629165,42.5099298296,-7.3767153575,65.2980934127,0.8924731183,-94.1481250629,386.37,1
388.634,393.1765454545,42.16,50.6002219308,38.4177029701,47.4252123699,-7.8726571626,49.3997780692,0.9495390587,-54.164623622,402.16,0
391.724,393.5885454545,3.99,40.5208333333,41.9409872838,44.4979445434,-8.2818551585,59.4791666667,0.00892326,-61.0743241143,390.1,1
392.21,393.5969090909,11.61,46.056745802,45.7259336887,44.7815424311,-8.582476615,53.943254198,0.5913043478,-56.8592238371,391.77,1
393.689,394.0950909091,9.46,52.3780487805,46.3185426386,45.8702776575,-8.7289890837,47.6219512195,0.7817638266,-40.9673285567,394.62,0
393.115,391.5607272727,2.99,35.6683804627,44.7010583484,41.6437034348,-8.9938405894,64.3316195373,0.0311860941,-60.3036384599,379.55,0
393.261,388.8525454545,-38.1,36.9399830938,41.6621374457,41.2318689792,-9.3228922317,63.0600169062,0.2092793682,-72.822577629,378.12,0
389.193,385.6487272727,-33.95,20.1012658228,30.9032097931,40.5044427549,-9.694847481,79.8987341772,0.2945113788,-58.0381025216,376.38,0
385.083,381.8845454545,-14.06,8.0337552743,21.6916680636,38.4784206041,-10.1661729268,91.9662447257,0.2506849315,-60.5103536739,368.49,1
384.009,379.4712727273,-14.59,13.6371308017,13.9240506329,39.9796827683,-10.5989346024,86.3628691983,0.8320479863,-46.7883541022,371.79,1
382.674,377.4787272727,-29.11,15.7299578059,12.4669479606,40.5630657402,-10.9408985802,84.2700421941,0.605313093,-37.1388887459,373.05,0
379.296,374.8798181818,-22.52,8.0841446453,12.4837444176,39.0246478095,-11.2575966048,91.9158553547,0.1055555556,-37.4508202962,368.4,1
378.988,376.4296363636,-3.95,51.9853258524,25.2664761012,47.8853379752,-11.2060443997,48.0146741476,0.9820309235,-7.7554222832,388,0
378.311,377.5227272727,-9.95,50.3551136364,36.8081947114,46.8224083475,-10.9458331475,49.6448863636,0.2580645161,1.7667748603,384.97,0
376.355,376.9916363636,-4.36,27.6041666667,43.3148687185,43.2954286325,-10.6968533204,72.3958333333,-0.0014673514,-26.478011121,375.39,0
375.88,376.7452727273,-3.22,29.212026957,35.7237690867,43.1533627608,-10.4498069966,70.787973043,0.6623563218,-31.6793542776,375,0
375.149,375.8416363636,-4.73,21.1362967324,25.984163452,41.6112988505,-10.2583594691,78.8637032676,0.4433333333,-44.835945481,370.95,1
374.905,375.4872727273,4.71,28.4640817553,26.2708018149,42.8428574911,-10.0518796969,71.5359182447,0.7728426396,-37.8933503541,373.69,1
376.022,376.3518181818,7.85,50.0471253534,33.2158346137,46.2848118068,-9.7208262216,49.9528746466,0.9079283887,-8.724577816,379.34,0
376.639,376.7078181818,4.93,50.621669627,43.0442922453,45.5171479702,-9.3336944223,49.378330373,0.1206896552,-14.1998543849,377.98,1
377.661,377.9134545455,14.89,68.3222958057,56.3303635954,48.4182292749,-8.8260356666,31.6777041943,0.8580343214,5.8476207851,383,1
379.922,380.3369090909,3.17,96.7255334805,71.8898329711,52.4014984823,-8.1261608487,3.2744665195,0.8587319244,45.9433776593,390.99,1
381.64,384.8965454545,20,95.9002637257,86.9826976707,58.6431108613,-7.1004547895,4.0997362743,0.9751861042,111.8910704195,405.5,0
383.068,388.1038181818,23.89,76.6718854842,89.7658942302,55.4462880367,-5.9993691136,23.3281145158,0.2887798896,109.5836035614,399.5,1
386.28,392.5478181818,32.51,95.0794005815,89.2171832638,58.916510972,-4.7637790658,4.9205994185,0.7220338983,118.2230085327,407.51,1
390.334,397.8678181818,44.63,89.5221971407,87.0911610688,62.024486109,-3.3696843794,10.4778028593,0.7948568089,154.2690929729,415.59,1
395.361,403.4761818182,47.98,93.3309429903,92.6441802375,64.0798852661,-1.851659705,6.6690570097,0.8139130435,169.3363489457,421.15,0
399.995,407.8723636364,39.88,90.3908210828,91.0813204046,63.0119017993,-0.357480412,9.6091789172,0.1025,146.6206854505,419.98,1
405.492,414.1696363636,56.65,87.5334045965,90.4183895565,68.2545878242,1.2849926172,12.4665954035,0.998364677,185.1045349831,434.63,1
411.544,420.1710909091,55.23,87.967541524,88.6305890678,69.4505081488,2.9931269688,12.032458476,0.6075488859,176.6164346309,438.33,0
417.044,425.0303636364,47.28,87.675922404,87.7256228415,69.2834558819,4.6423818823,12.324077596,0.119760479,147.4684762274,438.26,0
419.855,425.4041818182,14.1,61.9217081851,79.1883907043,56.9811361457,5.8518485558,38.0782918149,0.0665384615,90.1980707725,419.1,1
